date,PPFD_IN_1_1_1,TS_1_1_1,TS_1_2_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,SWC_1_1_1,SR1,Rh,SR2,SR3,Ra1,Ra2,Ra3,gc,SR,Ra
4/11/2024 11:00,NA,16.845,17.05,17.68,16.985,18.725,43.55,0.862305,0.705049,1.51599,NA,0.157256,0.810941,NA,NA,1.1891475,0.4840985
4/11/2024 12:00,NA,17.865,17.145,18.505,17.67,18.705,43.4,0.934672,0.960028,1.82,NA,-0.025356,0.859972,NA,NA,1.377336,0.417308
4/11/2024 13:00,NA,18.42,17.345,18.865,18.105,18.75,43.4,1.42434,1.20167,1.61,NA,0.22267,0.40833,NA,NA,1.51717,0.3155
4/11/2024 14:00,NA,18.79,17.585,19.21,18.475,18.835,43.35,1.50407,1.56,2.3,NA,-0.05593,0.74,NA,NA,1.902035,0.342035
4/11/2024 15:00,NA,19.015,17.82,19.3,18.73,18.955,43.3,1.31178,1.71,2.17,NA,-0.39822,0.46,NA,NA,1.74089,0.03089
4/11/2024 16:00,NA,19.055,18.02,19.25,18.835,19.08,43.3,1.1908,1.96,1.85279,NA,-0.7692,-0.10721,NA,NA,1.521795,-0.438205
4/11/2024 17:00,NA,18.995,18.175,19.12,18.845,19.2,43.3,1.04594,1.77476,1.86,NA,-0.72882,0.08524,NA,NA,1.45297,-0.32179
4/11/2024 18:00,NA,18.87,18.28,18.965,18.8,19.305,43.3,1.01928,1.72227,2.3097,NA,-0.70299,0.58743,NA,NA,1.66449,-0.05778
4/11/2024 19:00,NA,18.715,18.345,18.765,18.715,19.385,43.4,1.02,2,1.73,NA,-0.98,-0.27,NA,NA,1.375,-0.625
4/11/2024 20:00,NA,18.51,18.37,18.51,18.58,19.44,43.4,NA,1.94,2.08,2.23,NA,0.14,0.29,NA,2.08,0.14
4/11/2024 21:00,NA,18.265,18.355,18.215,18.4,19.47,43.4,0.896694,1.89146,1.64654,NA,-0.994766,-0.24492,NA,NA,1.271617,-0.619843
4/11/2024 22:00,NA,17.995,18.315,17.91,18.195,19.48,43.4,0.893144,1.78568,2.03,2.77,-0.892536,0.24432,0.98432,NA,1.461572,-0.324108
4/11/2024 23:00,NA,17.705,18.25,17.605,17.97,19.465,43.45,0.88,1.73,1.85,NA,-0.85,0.12,NA,NA,1.365,-0.365
4/12/2024,NA,17.42,18.16,17.32,17.745,19.44,43.5,1.12633,1.76,1.91,2.09,-0.63367,0.15,0.33,NA,1.518165,-0.241835
4/12/2024 1:00,NA,17.155,18.05,17.05,17.525,19.385,43.5,0.8,1.74,1.49,2.23,-0.94,-0.25,0.49,NA,1.145,-0.595
4/12/2024 2:00,NA,16.89,17.93,16.78,17.3,19.325,43.5,0.767283,1.69,1.42034,2.03,-0.922717,-0.26966,0.34,NA,1.0938115,-0.5961885
4/12/2024 3:00,NA,16.62,17.81,16.5,17.075,19.25,43.5,0.951617,1.76,1.44,1.62,-0.808383,-0.32,-0.14,NA,1.1958085,-0.5641915
4/12/2024 4:00,NA,16.35,17.67,16.23,16.84,19.16,43.6,0.742069,1.62693,1.42893,1.78,-0.884861,-0.198,0.15307,NA,1.0854995,-0.5414305
4/12/2024 5:00,NA,16.08,17.53,15.955,16.61,19.065,43.6,0.75,1.65721,1.3601,1.98,-0.90721,-0.29711,0.32279,NA,1.05505,-0.60216
4/12/2024 6:00,NA,15.81,17.38,15.685,16.38,18.965,43.6,NA,1.49,1.49704,1.64,NA,0.00704,0.15,NA,1.49704,0.00704
4/12/2024 7:00,NA,15.555,17.225,15.435,16.145,18.86,43.6,0.86,1.45,1.52,1.62,-0.59,0.07,0.17,NA,1.19,-0.26
4/12/2024 8:00,NA,15.365,17.07,15.305,15.955,18.74,43.6,NA,1.41,1.41048,1.57,NA,0.00048,0.16,NA,1.41048,0.00048
4/12/2024 9:00,NA,15.39,16.915,15.54,15.9,18.625,43.6,0.71592,2.34349,1.50881,1.89,-1.62757,-0.83468,-0.45349,NA,1.112365,-1.231125
4/12/2024 10:00,NA,15.8,16.8,16.285,16.15,18.51,43.5,0.843245,1.67,1.56965,1.45,-0.826755,-0.10035,-0.22,NA,1.2064475,-0.4635525
4/12/2024 11:00,NA,16.56,16.775,17.415,16.675,18.425,43.35,0.895887,1.77,1.61,NA,-0.874113,-0.16,NA,NA,1.2529435,-0.5170565
4/12/2024 12:00,NA,17.63,16.865,18.265,17.39,18.4,43.3,1.13,1.6569,1.77,NA,-0.5269,0.1131,NA,NA,1.45,-0.2069
4/12/2024 13:00,NA,18.205,17.075,18.575,17.83,18.44,43.2,1.13635,1.77,1.87,NA,-0.63365,0.1,NA,NA,1.503175,-0.266825
4/12/2024 14:00,NA,18.545,17.33,18.9,18.18,18.535,43.2,1.39231,2.18,1.91506,NA,-0.78769,-0.26494,NA,NA,1.653685,-0.526315
4/12/2024 15:00,NA,18.79,17.56,19.055,18.44,18.655,43.2,1.90002,2.99,2.44,3.34,-1.08998,-0.55,0.35,NA,2.17001,-0.81999
4/12/2024 16:00,NA,18.945,17.77,19.175,18.62,18.785,43.2,1.58226,2.22,3.05264,NA,-0.63774,0.83264,NA,NA,2.31745,0.09745
4/12/2024 17:00,NA,19.065,17.945,19.295,18.77,18.91,43.15,1.60881,2.56909,2.85717,NA,-0.96028,0.28808,NA,NA,2.23299,-0.3361
4/12/2024 18:00,NA,19.115,18.09,19.3,18.865,19.03,43.1,1.8,2.45,3.84516,NA,-0.65,1.39516,NA,NA,2.82258,0.37258
4/12/2024 19:00,NA,19.095,18.21,19.2,18.89,19.135,43.2,1.33,3.02,3.23,NA,-1.69,0.21,NA,NA,2.28,-0.74
4/12/2024 20:00,NA,18.97,18.305,18.99,18.835,19.23,43.2,1.17,1.99,3.13,NA,-0.82,1.14,NA,NA,2.15,0.16
4/12/2024 21:00,NA,18.775,18.35,18.73,18.71,19.305,43.2,1.52081,2.07,2.07,NA,-0.54919,0,NA,NA,1.795405,-0.274595
4/12/2024 22:00,NA,18.535,18.355,18.46,18.545,19.36,43.2,1.05611,1.82,3.18,2.48,-0.76389,1.36,0.66,NA,2.118055,0.298055
4/12/2024 23:00,NA,18.285,18.34,18.195,18.365,19.385,43.25,1.10296,1.89,2.23,NA,-0.78704,0.34,NA,NA,1.66648,-0.22352
4/13/2024,NA,18.05,18.285,17.96,18.185,19.39,43.3,1.02,1.85,2.04386,NA,-0.83,0.19386,NA,NA,1.53193,-0.31807
4/13/2024 1:00,NA,17.82,18.215,17.745,18.005,19.37,43.3,1.10443,1.79,2,NA,-0.68557,0.21,NA,NA,1.552215,-0.237785
4/13/2024 2:00,NA,17.6,18.135,17.51,17.825,19.34,43.3,0.983407,1.56802,1.85647,2.02,-0.584613,0.28845,0.45198,NA,1.4199385,-0.1480815
4/13/2024 3:00,NA,17.37,18.04,17.275,17.64,19.3,43.3,0.99,1.66581,2.18,1.67,-0.67581,0.51419,0.00419,NA,1.585,-0.08081
4/13/2024 4:00,NA,17.14,17.945,17.055,17.455,19.245,43.35,0.925233,1.51675,1.89121,NA,-0.591517,0.37446,NA,NA,1.4082215,-0.1085285
4/13/2024 5:00,NA,16.915,17.835,16.82,17.27,19.185,43.4,0.948067,1.53327,1.73,2.09,-0.585203,0.19673,0.55673,NA,1.3390335,-0.1942365
4/13/2024 6:00,NA,16.69,17.72,16.585,17.07,19.12,43.4,NA,1.34,2.04,2.32,NA,0.7,0.98,NA,2.04,0.7
4/13/2024 7:00,NA,16.47,17.6,16.38,16.885,19.04,43.4,0.847362,1.37,1.74,1.73,-0.522638,0.37,0.36,NA,1.293681,-0.076319
4/13/2024 8:00,NA,16.315,17.48,16.29,16.73,18.96,43.4,0.88,1.29,1.76,1.93,-0.41,0.47,0.64,NA,1.32,0.03
4/13/2024 9:00,NA,16.33,17.365,16.46,16.69,18.87,43.4,0.905577,1.49207,1.7329,NA,-0.586493,0.24083,NA,NA,1.3192385,-0.1728315
4/13/2024 10:00,NA,16.65,17.27,17.075,16.88,18.795,43.35,0.965644,1.43,1.79,NA,-0.464356,0.36,NA,NA,1.377822,-0.052178
4/13/2024 11:00,NA,17.345,17.25,18.175,17.365,18.74,43.2,1.03155,1.57099,1.93,NA,-0.53944,0.35901,NA,NA,1.480775,-0.090215
4/13/2024 12:00,NA,18.34,17.335,18.96,18.045,18.725,43.1,1.21624,1.58168,2.15,NA,-0.36544,0.56832,NA,NA,1.68312,0.10144
4/13/2024 13:00,NA,18.875,17.545,19.24,18.445,18.78,43.1,1.25467,1.94,2.16,NA,-0.68533,0.22,NA,NA,1.707335,-0.232665
4/13/2024 14:00,NA,19.2,17.78,19.57,18.785,18.88,43.05,1.684615,2.04,2.4,NA,-0.355385,0.36,NA,NA,2.0423075,0.0023075
4/13/2024 15:00,NA,19.425,18.01,19.71,19.035,19.005,43,1.62029,2.6,2.81,NA,-0.97971,0.21,NA,NA,2.215145,-0.384855
4/13/2024 16:00,NA,19.545,18.21,19.77,19.19,19.135,43,1.54,2.11,2.72,NA,-0.57,0.61,NA,NA,2.13,0.02
4/13/2024 17:00,NA,19.59,18.38,19.77,19.285,19.26,43,1.46386,2.24,2.78,NA,-0.77614,0.54,NA,NA,2.12193,-0.11807
4/13/2024 18:00,NA,19.545,18.51,19.655,19.3,19.38,43,1.54,2.25,2.67,NA,-0.71,0.42,NA,NA,2.105,-0.145
4/13/2024 19:00,NA,19.435,18.6,19.49,19.255,19.48,43,1.65947,2.25,3.04527,NA,-0.59053,0.79527,NA,NA,2.35237,0.10237
4/13/2024 20:00,NA,19.265,18.66,19.27,19.16,19.56,43.05,1.48723,1.80738,2.9,NA,-0.32015,1.09262,NA,NA,2.193615,0.386235
4/13/2024 21:00,NA,19.05,18.685,19.01,19.02,19.62,43.1,1.2,2.09,2.44,NA,-0.89,0.35,NA,NA,1.82,-0.27
4/13/2024 22:00,NA,18.81,18.67,18.75,18.845,19.655,43.1,1.15,1.58822,2.43,NA,-0.43822,0.84178,NA,NA,1.79,0.20178
4/13/2024 23:00,NA,18.58,18.635,18.53,18.67,19.67,43.1,1.15752,2.1254,2.22,NA,-0.96788,0.0946,NA,NA,1.68876,-0.43664
4/14/2024,NA,18.385,18.575,18.345,18.515,19.665,43.1,1.15573,1.54784,2.82,NA,-0.39211,1.27216,NA,NA,1.987865,0.440025
4/14/2024 1:00,NA,18.22,18.495,18.185,18.375,19.645,43.1,1.16697,1.59842,2.27972,NA,-0.43145,0.6813,NA,NA,1.723345,0.124925
4/14/2024 2:00,NA,18.075,18.425,18.065,18.25,19.61,43.2,1.17,1.55,2.4,NA,-0.38,0.85,NA,NA,1.785,0.235
4/14/2024 3:00,NA,17.965,18.35,17.97,18.145,19.57,43.2,1.18598,1.79,2.51,NA,-0.60402,0.72,NA,NA,1.84799,0.05799
4/14/2024 4:00,NA,17.875,18.275,17.88,18.055,19.53,43.2,1.9,1.54,3.37,NA,0.36,1.83,NA,NA,2.635,1.095
4/14/2024 5:00,NA,17.765,18.21,17.775,17.965,19.49,43.2,1.16679,1.54067,2.23,NA,-0.37388,0.68933,NA,NA,1.698395,0.157725
4/14/2024 6:00,NA,17.68,18.14,17.705,17.88,19.45,43.2,1.17038,1.66,3.08,3.47,-0.48962,1.42,1.81,NA,2.12519,0.46519
4/14/2024 7:00,NA,17.62,18.085,17.665,17.815,19.405,43.2,1.22,1.73808,2.14,NA,-0.51808,0.40192,NA,NA,1.68,-0.05808
4/14/2024 8:00,NA,17.63,18.02,17.75,17.8,19.36,43.2,1.22812,1.84,2.15,NA,-0.61188,0.31,NA,NA,1.68906,-0.15094
4/14/2024 9:00,455.3,17.72,17.99,17.94,17.85,19.33,43.2,1.26,1.51,2.22,NA,-0.25,0.71,NA,0.007000443,1.74,0.23
4/14/2024 10:00,783.1,18.06,17.96,18.39,18.075,19.295,43.1,1.30345,1.56946,3.85,NA,-0.26601,2.28054,NA,0.009560924,2.576725,1.007265
4/14/2024 11:00,632.6,18.34,17.98,18.78,18.27,19.28,43.1,1.36768,1.67,2.54,NA,-0.30232,0.87,NA,0.007789419,1.95384,0.28384
4/14/2024 12:00,928,15.85,15.09,19.48,18.81,19.32,35.9,1.46803,1.77,2.47,NA,-0.30197,0.7,NA,0.009922352,1.969015,0.199015
4/14/2024 13:00,955,19.23,18.185,19.715,18.985,19.355,43,1.6,1.79,3.05,NA,-0.19,1.26,NA,0.008852596,2.325,0.535
4/14/2024 14:00,1245.5,19.605,18.325,20.105,19.3,19.43,43,1.95434,1.95,2.83,NA,0.00434,0.88,NA,0.005212131,2.39217,0.44217
4/14/2024 15:00,1042.5,19.945,18.485,20.415,19.6,19.525,42.9,1.9122,2.41,3.45,NA,-0.4978,1.04,NA,0.009221679,2.6811,0.2711
4/14/2024 16:00,971,20.19,18.655,20.595,19.835,19.63,42.9,1.82,2.11,2.96,NA,-0.29,0.85,NA,0.007045825,2.39,0.28
4/14/2024 17:00,555.2,20.32,18.82,20.665,19.99,19.745,42.9,2.29,2.41737,3.18,NA,-0.12737,0.76263,NA,0.005859164,2.735,0.31763
4/14/2024 18:00,203.5,20.385,18.965,20.66,20.075,19.86,42.9,1.91,2.94,3.56053,NA,-1.03,0.62053,NA,0.003380384,2.735265,-0.204735
4/14/2024 19:00,0,20.375,19.08,20.585,20.11,19.975,42.9,2.95174,3.03462,5.28292,NA,-0.08288,2.2483,NA,0.00109406,4.11733,1.08271
4/14/2024 20:00,0,20.295,19.17,20.435,20.08,20.07,42.9,2.06865,3.06866,3.29247,NA,-1.00001,0.22381,NA,0.001085633,2.68056,-0.3881
4/14/2024 21:00,0,20.155,19.235,20.255,20.005,20.145,42.95,1.63533,2.19,2.62328,NA,-0.55467,0.43328,NA,0.000778297,2.129305,-0.060695
4/14/2024 22:00,0,20,19.265,20.08,19.905,20.21,43,1.64,2.14,3.65,NA,-0.5,1.51,NA,NA,2.645,0.505
4/14/2024 23:00,0,19.84,19.265,19.915,19.795,20.25,43,1.65,2.59,2.8,NA,-0.94,0.21,NA,NA,2.225,-0.365
4/15/2024,0,19.705,19.255,19.785,19.685,20.275,43,1.65,1.75,3.56605,NA,-0.1,1.81605,NA,NA,2.608025,0.858025
4/15/2024 1:00,0,19.595,19.23,19.68,19.6,20.285,43,1.68,1.9,5.20441,NA,-0.22,3.30441,NA,NA,3.442205,1.542205
4/15/2024 2:00,0,19.5,19.195,19.6,19.52,20.285,43,1.84,1.68181,3.32,NA,0.15819,1.63819,NA,NA,2.58,0.89819
4/15/2024 3:00,0,19.42,19.16,19.535,19.455,20.28,43,1.57446,2.21617,2.90822,NA,-0.64171,0.69205,NA,0.000108047,2.24134,0.02517
4/15/2024 4:00,0,19.37,19.135,19.485,19.405,20.27,43,2.21826,1.88597,3.12,NA,0.33229,1.23403,NA,7.16E-05,2.66913,0.78316
4/15/2024 5:00,0,19.31,19.105,19.44,19.36,20.26,43,2.55988,1.69077,3.38693,NA,0.86911,1.69616,NA,NA,2.973405,1.282635
4/15/2024 6:00,0,19.28,19.07,19.4,19.32,20.255,43,1.63346,2.05,2.5996,NA,-0.41654,0.5496,NA,NA,2.11653,0.06653
4/15/2024 7:00,105.385,19.235,19.04,19.375,19.285,20.235,43,1.59968,2.17,3.58,NA,-0.57032,1.41,NA,0.002595016,2.58984,0.41984
4/15/2024 8:00,288,19.23,19.02,19.41,19.275,20.22,43,1.57876,2.11,2.7,NA,-0.53124,0.59,NA,0.003258029,2.13938,0.02938
4/15/2024 9:00,498.35,19.31,18.995,19.555,19.32,20.21,43,1.67493,2.07,2.86,NA,-0.39507,0.79,NA,0.009262027,2.267465,0.197465
4/15/2024 10:00,664,19.505,19,19.84,19.445,20.21,43,1.65,1.72,2.75,NA,-0.07,1.03,NA,0.01390336,2.2,0.48
4/15/2024 11:00,675.3,19.795,19.03,20.205,19.66,20.215,42.9,1.73,1.87103,2.83,NA,-0.14103,0.95897,NA,0.010644079,2.28,0.40897
4/15/2024 12:00,483.05,20.105,19.085,20.52,19.895,20.24,42.9,1.84,2.05,3.11,NA,-0.21,1.06,NA,0.006782245,2.475,0.425
4/15/2024 13:00,922,20.35,19.185,20.745,20.105,20.285,42.9,1.79,1.99751,3.08,NA,-0.20751,1.08249,NA,0.010010959,2.435,0.43749
4/15/2024 14:00,843.65,20.61,19.29,21.05,20.32,20.345,42.8,1.87,1.96,3.01,NA,-0.09,1.05,NA,0.008155817,2.44,0.48
4/15/2024 15:00,807.75,20.885,19.405,21.32,20.555,20.42,42.8,1.92,2.05587,3.14,NA,-0.13587,1.08413,NA,0.009630477,2.53,0.47413
4/15/2024 16:00,536.65,21.105,19.53,21.51,20.755,20.505,42.75,1.99,2.09,3.24,NA,-0.1,1.15,NA,0.009839164,2.615,0.525
4/15/2024 17:00,341.4,21.245,19.67,21.595,20.9,20.6,42.7,2,2.54,3.39,NA,-0.54,0.85,NA,0.006689255,2.695,0.155
4/15/2024 18:00,82.84,21.3,19.79,21.58,20.99,20.7,42.7,1.88292,2.63,3.14,NA,-0.74708,0.51,NA,0.00345819,2.51146,-0.11854
4/15/2024 19:00,0,21.25,19.895,21.45,20.99,20.795,42.7,1.92,2.6,4.40816,NA,-0.68,1.80816,NA,0.003006474,3.16408,0.56408
4/15/2024 20:00,0,21.135,19.97,21.28,20.93,20.875,42.7,2.02,3.47002,3.28,NA,-1.45002,-0.19002,NA,0.001596651,2.65,-0.82002
4/15/2024 21:00,0,20.995,20.01,21.12,20.845,20.945,42.8,1.83484,2.11,4.02,NA,-0.27516,1.91,NA,0.001728128,2.92742,0.81742
4/15/2024 22:00,0,20.85,20.03,20.96,20.755,20.99,42.8,1.85,2.15,3.09,NA,-0.3,0.94,NA,0.000592194,2.47,0.32
4/15/2024 23:00,0,20.69,20.025,20.775,20.64,21.02,42.8,1.69026,1.94072,2.74,NA,-0.25046,0.79928,NA,0.000872757,2.21513,0.27441
4/16/2024,0,20.52,20.005,20.6,20.51,21.04,42.8,1.74165,2.25,4.51,NA,-0.50835,2.26,NA,0.000424836,3.125825,0.875825
4/16/2024 1:00,0,20.37,19.96,20.455,20.39,21.04,42.8,1.86117,2.06661,3.73,NA,-0.20544,1.66339,NA,0.000406103,2.795585,0.728975
4/16/2024 2:00,0,20.235,19.92,20.32,20.285,21.04,42.8,2.0695,1.95,3.78,NA,0.1195,1.83,NA,NA,2.92475,0.97475
4/16/2024 3:00,0,20.095,19.865,20.16,20.17,21.025,42.8,3.04472,2.320505,3.37,5.53,0.724215,1.049495,3.209495,NA,3.20736,0.886855
4/16/2024 4:00,0,19.96,19.815,20.02,20.05,21.005,42.8,1.70391,2.46709,2.91094,NA,-0.76318,0.44385,NA,NA,2.307425,-0.159665
4/16/2024 5:00,0,19.835,19.76,19.925,19.945,20.975,42.8,1.76,1.8212,2.94,NA,-0.0612,1.1188,NA,NA,2.35,0.5288
4/16/2024 6:00,0.75,19.76,19.695,19.87,19.865,20.94,42.8,2.697425,3.32762,3.6,NA,-0.630195,0.27238,NA,0.000149037,3.1487125,-0.1789075
4/16/2024 7:00,155.6,19.705,19.645,19.85,19.81,20.9,42.8,1.86,3.12,4.44364,NA,-1.26,1.32364,NA,0.000704456,3.15182,0.03182
4/16/2024 8:00,388.5,19.725,19.595,19.905,19.8,20.87,42.8,1.78132,2.61,2.91,NA,-0.82868,0.3,NA,0.00383209,2.34566,-0.26434
4/16/2024 9:00,772.6,19.83,19.555,20.115,19.855,20.845,42.75,1.76449,1.84,3.15,NA,-0.07551,1.31,NA,0.007467083,2.457245,0.617245
4/16/2024 10:00,884.5,20.115,19.55,20.555,20.045,20.825,42.7,1.88129,1.98,3.04,NA,-0.09871,1.06,NA,0.013070669,2.460645,0.480645
4/16/2024 11:00,471.8,20.515,19.575,21.025,20.34,20.82,42.65,1.92,1.93,3.07,NA,-0.01,1.14,NA,0.006756936,2.495,0.565
4/16/2024 12:00,814.5,20.86,19.66,21.315,20.615,20.845,42.6,1.98072,2.03,3.16,NA,-0.04928,1.13,NA,0.007135621,2.57036,0.54036
4/16/2024 13:00,964,21.15,19.77,21.62,20.855,20.895,42.6,2.15,2.08997,3.66,NA,0.06003,1.57003,NA,0.015801029,2.905,0.81503
4/16/2024 14:00,361.25,21.48,19.895,21.97,21.125,20.97,42.6,2.13,2.54,4.08,NA,-0.41,1.54,NA,0.008177814,3.105,0.565
4/16/2024 15:00,241.35,21.725,20.04,22.14,21.355,21.06,42.6,2.17,2.03832,3.44,NA,0.13168,1.40168,NA,0.009830268,2.805,0.76668
4/16/2024 16:00,122.95,21.855,20.185,22.17,21.49,21.155,42.6,2.28,2.5837,4.4,NA,-0.3037,1.8163,NA,0.001797696,3.34,0.7563
4/16/2024 17:00,135.35,21.85,20.31,22.09,21.53,21.255,42.6,2.20778,2.7,3.49,NA,-0.49222,0.79,NA,0.003914344,2.84889,0.14889
4/16/2024 18:00,83.62,21.805,20.415,22.01,21.53,21.35,42.6,2.15,2.14,3.56,NA,0.01,1.42,NA,0.004547473,2.855,0.715
4/16/2024 19:00,0,21.74,20.485,21.92,21.505,21.43,42.6,2.51117,2.70403,4.2,NA,-0.19286,1.49597,NA,0.002272359,3.355585,0.651555
4/16/2024 20:00,0,21.645,20.53,21.795,21.455,21.49,42.6,2.0209,2.38,4,NA,-0.3591,1.62,NA,0.002934946,3.01045,0.63045
4/16/2024 21:00,0,21.53,20.55,21.66,21.38,21.54,42.6,3.01224,2.09631,4.32546,NA,0.91593,2.22915,NA,NA,3.66885,1.57254
4/16/2024 22:00,0,21.41,20.56,21.53,21.3,21.575,42.6,1.98,2.94,3.3,NA,-0.96,0.36,NA,NA,2.64,-0.3
4/16/2024 23:00,0,21.295,20.555,21.425,21.22,21.6,42.6,2.5906,1.97536,3.68819,NA,0.61524,1.71283,NA,0.000384114,3.139395,1.164035
4/17/2024,0,21.205,20.535,21.33,21.14,21.61,42.6,2.37,1.91018,6.29478,NA,0.45982,4.3846,NA,NA,4.33239,2.42221
4/17/2024 1:00,0,21.11,20.51,21.235,21.07,21.62,42.6,5.01995,2.00734,4.78,NA,3.01261,2.77266,NA,NA,4.899975,2.892635
4/17/2024 2:00,0,21.015,20.48,21.135,20.995,21.615,42.6,2.96591,2.77659,4.61,NA,0.18932,1.83341,NA,NA,3.787955,1.011365
4/17/2024 3:00,0,20.925,20.455,21.04,20.92,21.605,42.7,2.6336,2.00219,5.84613,NA,0.63141,3.84394,NA,NA,4.239865,2.237675
